"","BF","direction","sample_size"
"793",24.6165765697823,3,80
"794",18172.3532016462,3,80
"795",0.920211577687317,2,80
"796",75.9569337731966,3,80
"797",378.945450821003,3,80
"798",157956.283751216,3,80
"799",2.80253646914733,1,80
"800",0.0286964215708847,4,80
"801",0.111570241095567,4,80
"802",39619.2857087911,3,80
"803",1693.96493730978,3,80
"804",55585.1424391388,3,80
"805",2370.77748056882,3,80
"806",12658.069828629,3,80
"807",33002.5458522865,3,80
"808",0.679773847210116,2,80
"809",904.997511464326,3,80
"810",62.3413234838875,3,80
"811",671.588538427966,3,80
"812",3575.69522258383,3,80
"813",0.171122179258875,4,80
"814",1708109.28927491,3,80
"815",0.304392766776621,4,80
"816",20.0842716217805,3,80
"817",88.9615517914863,3,80
"818",1.11486610567172,1,80
"819",122936.558758061,3,80
"820",24.3235340752602,3,80
"821",7941.05693699521,3,80
"822",2647.02654482492,3,80
"823",0.880033139620401,2,80
"824",369.35132542022,3,80
"825",2.18045405157678,1,80
"826",69.928731238697,3,80
"827",3.16180927249916,3,80
"828",298.766997363377,3,80
"829",3.36054014150213,3,80
"830",2286165.76249262,3,80
"831",0.276090001498343,4,80
"832",20399.7426468505,3,80
"833",350.094067073277,3,80
"834",0.0560076757886026,4,80
"835",75.5471512088788,3,80
"836",6.18434833764826,3,80
"837",93631.599518934,3,80
"838",14.6889846835486,3,80
"839",4641.41501631155,3,80
"840",0.0840360497724458,4,80
"841",306.745715010523,3,80
"842",148007.933353846,3,80
"843",0.239040246210135,4,80
"844",3839.9929842369,3,80
"845",89155.0369496788,3,80
"846",42259.817483448,3,80
"847",0.186487504557699,4,80
"848",502.972307858469,3,80
"849",4.40408297938306,3,80
"850",46.7882954929188,3,80
"851",581.248629625985,3,80
"852",0.147374121504975,4,80
"853",0.45665196055753,2,80
"854",6.34331975790521,3,80
"855",94.4821171947559,3,80
"856",7119.67252925288,3,80
"857",227.792283498072,3,80
"858",1418660.87812963,3,80
"859",2943.14080855177,3,80
"860",311421.846222116,3,80
"861",11179.0052635582,3,80
"862",2.02460573662802,1,80
"863",462.000362089891,3,80
"864",56.7489568884656,3,80
"865",91.0578557194318,3,80
"866",733333.173211704,3,80
"867",123.184530610427,3,80
"868",91.195283525396,3,80
"869",22.6878832958634,3,80
"870",5.42552538531804,3,80
"871",0.548108569048811,2,80
"872",3.39530468842055,3,80
"873",104536.094996331,3,80
"874",5458.26564242992,3,80
"875",0.139204388266406,4,80
"876",24346.6618469131,3,80
"877",0.100201049105207,4,80
"878",1.24136684729233,1,80
"879",338629.902245983,3,80
"880",397433.160330418,3,80
"881",62.7208003146482,3,80
"882",5.04882883168257,3,80
"883",30179.2866846157,3,80
"884",6131.95685261551,3,80
"885",20.5426585350081,3,80
"886",29024469.8691261,3,80
"887",1.57104769306485,1,80
"888",934.686173676846,3,80
"889",1793236.06582442,3,80
"890",2.80146722340189,1,80
"891",7.16042124499163,3,80
"892",400679.734747428,3,80
"893",44.1993280916208,3,80
"894",22.6904511882911,3,80
"895",738.338929838714,3,80
"896",6.3625416440822,3,80
"897",3.72087563833738,3,80
"898",451456.376694136,3,80
"899",19906.2597867572,3,80
"900",5354.93733411615,3,80
"901",0.877029222083373,2,80
"902",7.35809512763401,3,80
"903",6443106.65577146,3,80
"904",8537.84453228933,3,80
"905",56832.2275551693,3,80
"906",2723788.30121494,3,80
"907",0.200166277235202,4,80
"908",0.0492155454577364,4,80
"909",12.6447197737332,3,80
"910",331.364152522939,3,80
"911",23.0932876073299,3,80
"912",40.767240084553,3,80
"913",82776.2475284524,3,80
"914",0.365731253535384,2,80
"915",295998349.462028,3,80
"916",2407.9239294568,3,80
"917",37922.636950751,3,80
"918",1.18379829225581,1,80
"919",2775.14190116192,3,80
"920",739.575435276005,3,80
"921",0.567174522483671,2,80
"922",7547.44773573897,3,80
"923",680.809403253961,3,80
"924",12.9017639571504,3,80
"925",0.132805810803146,4,80
"926",877.080488569353,3,80
"927",30063.7753399074,3,80
"928",17.9743937113396,3,80
"929",80231.35065628,3,80
"930",486424.120063866,3,80
"931",0.353303911346909,2,80
"932",0.216308162687882,4,80
"933",4857.09657579896,3,80
"934",227370.81731666,3,80
"935",13.3151758227861,3,80
"936",44.3755476729059,3,80
"937",6808405.84603472,3,80
"938",178557.411540066,3,80
"939",7.99233818429492,3,80
"940",52.829696955112,3,80
"941",8187.49826456073,3,80
"942",16794379.2669348,3,80
"943",45.9395447267117,3,80
"944",1126116.50012975,3,80
